date_range_start,date_range_end,placekey,sg_wp__parent_placekey,sg_wp__location_name,sg_wp__street_address,sg_wp__city,sg_wp__region,sg_wp__postal_code,sg_wp__iso_country_code,sg_wp__safegraph_brand_ids,sg_wp__brands,sg_wp__date_range_start,sg_wp__date_range_end,sg_wp__raw_visit_counts,sg_wp__raw_visitor_counts,sg_wp__visits_by_day,sg_wp__visits_by_each_hour,sg_wp__poi_cbg,sg_wp__visitor_home_cbgs,sg_wp__visitor_home_aggregation,sg_wp__visitor_daytime_cbgs,sg_wp__visitor_country_of_origin,sg_wp__distance_from_home,sg_wp__median_dwell,sg_wp__bucketed_dwell_times,sg_wp__related_same_day_brand,sg_wp__related_same_week_brand,sg_wp__device_type,sg_wp__normalized_visits_by_state_scaling,sg_wp__normalized_visits_by_total_visits,sg_wp__normalized_visits_by_total_visitors,sg_wp__normalized_visits_by_region_naics_visits,sg_wp__normalized_visits_by_region_naics_visitors,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
2020-02-03,2020-02-10,222-223@8gg-r3n-7yv,,The Dream Center Resale Store Pickens,529 Hampton Ave,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,221,184,"[44,39,26,22,36,23,31]","[0,0,0,0,0,0,0,4,1,2,7,1,5,5,2,2,4,8,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,4,3,7,2,5,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,1,2,2,7,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,3,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,6,3,7,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,5,0,1,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,2,7,5,2,5,0,2,0,0,0,0]",450770104025,"{""450770104031"":12,""450770102002"":10,""450770105022"":9,""450770110023"":7,""450770107003"":7,""450770107001"":7,""450770105012"":6,""450770103002"":6,""450770104021"":5,""450770103001"":5,""450770104011"":5,""450770104024"":5,""450770106011"":5,""450770110011"":5,""450770102001"":5,""450070101042"":4,""450770104025"":4,""450770108033"":4,""450770108032"":4,""450770104022"":4,""450070106001"":4,""450770101001"":4,""450770105011"":4,""450770105021"":4,""450770103003"":4,""482012508002"":4,""450770106012"":4,""450770109011"":4,""450450018032"":4,""450770107002"":4,""450070105001"":4,""450770104023"":4,""450770108011"":4,""450770108031"":4,""450070101023"":4,""450770101002"":4,""450770108042"":4}","{""45077010402"":22,""45077010200"":17,""45077010700"":16,""45077010403"":14,""45077010300"":12,""45077010502"":11,""45077010501"":10,""45077011002"":9,""45077011001"":6,""45077010801"":5,""45077010100"":5,""45077010602"":5,""45077010803"":4,""45077010804"":4,""45007010600"":4,""45077010901"":4,""45073030800"":4,""45077010903"":4,""45045001803"":4,""45077010802"":4,""45027960500"":4,""48201250800"":4,""45077010401"":4,""45077010601"":4,""45007011202"":4}","{""450770104023"":9,""450770102002"":8,""450770104025"":8,""450770104031"":8,""450770105022"":7,""450770102001"":7,""450770104021"":5,""450770107001"":5,""450770109032"":4,""450070003002"":4,""450070112021"":4,""450770108012"":4,""450770103003"":4,""450770105021"":4,""450450037012"":4,""450770108011"":4,""450770104022"":4,""450770104024"":4,""450770111023"":4,""450770110023"":4,""450770108041"":4,""450450037051"":4,""450070101042"":4,""450450023021"":4,""450770110011"":4,""320030016072"":4,""450770105012"":4,""450770106021"":4,""450770107003"":4,""450770103002"":4,""450770108031"":4,""450770108021"":4,""450770105011"":4,""450770110022"":4,""450770107002"":4}","{""US"":177}",8717.0,20.0,"{""<5"":3,""5-10"":64,""11-20"":48,""21-60"":87,""61-120"":10,""121-240"":3,"">240"":6}","{""Walmart"":25,""Ingles Markets"":7,""Dollar General"":6,""HotSpot"":4,""AutoZone"":4,""Spinx"":4,""McDonald's"":3,""Roses Express"":3,""Lowe's"":3,""Zaxby's"":3,""CVS"":3,""Goodwill Industries"":2,""QuikTrip"":2,""Hardee's"":2,""Walgreens"":2,""Dollar Tree"":2,""Cook Out"":2,""Stop-A-Minit"":2,""KFC"":2,""O'Reilly Auto Parts"":2}","{""Walmart"":59,""Dollar General"":23,""Ingles Markets"":21,""McDonald's"":19,""HotSpot"":15,""CVS"":13,""Burger King"":12,""Spinx"":12,""AutoZone"":11,""Dollar Tree"":11,""QuikTrip"":10,""Stop-A-Minit"":10,""Lowe's"":9,""Hardee's"":9,""Bojangles'"":9,""Zaxby's"":8,""Walgreens"":8,""Wendy's"":8,""Pizza Inn"":7,""The Home Depot"":6}","{""android"":102,""ios"":81}",,,,,,,The Dream Center Resale Store Pickens,,,Used Merchandise Stores,Used Merchandise Stores,453310.0,34.875917,-82.700441,529 Hampton Ave,Pickens,SC,29671.0,US,18649992012.0,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,224-222@8gg-r3b-59f,,Bee Well Honey Bee Supply,815 W Main St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,18,17,"[5,1,3,1,5,2,1]","[0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,"{""450770108013"":4,""450770104031"":4,""450070101042"":4}","{""45007010103"":4,""45077010402"":4,""45077010403"":4}","{""450770104025"":5,""450450035001"":4,""450770104012"":4,""450770104024"":4}","{""US"":17}",8798.0,13.0,"{""<5"":1,""5-10"":8,""11-20"":3,""21-60"":5,""61-120"":0,""121-240"":1,"">240"":0}","{""Walmart"":17,""Stop-A-Minit"":11,""McDonald's"":11,""Mattress by Appointment"":6,""Cook Out"":6,""Domino's Pizza"":6,""PetSmart"":6,""Huddle House"":6,""GameStop"":6,""7-Eleven"":6,""Starbucks"":6,""Wendy's"":6,""Academy Sports + Outdoors"":6,""Ace Hardware"":6,""QuikTrip"":6,""Applebee's"":6,""United States Postal Service (USPS)"":6,""Ingles Markets"":6,""Bojangles'"":6,""Captain D's Seafood Restaurant"":6}","{""Walmart"":47,""Stop-A-Minit"":18,""McDonald's"":18,""Jack in the Box"":12,""76"":12,""QuikTrip"":12,""United States Postal Service (USPS)"":12,""Sherwin-Williams"":12,""CVS"":12,""Bojangles'"":12,""Spinx"":12,""Dollar Tree"":12,""Advance Auto Parts"":6,""Planet Fitness"":6,""Mattress by Appointment"":6,""Cook Out"":6,""Goodwill Industries"":6,""Old Navy"":6,""Domino's Pizza"":6,""Taco Bell"":6}","{""android"":10,""ios"":7}",,,,,,,Bee Well Honey Bee Supply,,,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores",451120.0,34.880826,-82.717829,815 W Main St,Pickens,SC,29671.0,US,,"{ ""Mon"": [[""9:00"", ""17:30""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""17:30""]], ""Sat"": [[""9:00"", ""17:30""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,225-222@8gg-r3b-gc5,,United States Postal Service (USPS),110 Johnson St,Pickens,SC,29671,US,SG_BRAND_27ee73cd1fb6f5e432852fea401eacce,United States Postal Service (USPS),2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,51,32,"[14,12,7,5,8,5,0]","[0,0,0,0,0,0,0,0,2,1,0,1,2,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770105022,"{""450770101002"":4,""450770102002"":4,""450770108033"":4,""450510701022"":4,""450770107003"":4,""450770104011"":4}","{""45077010200"":5,""45077010902"":4,""45077011003"":4,""45077010602"":4,""45077010502"":4}","{""450770104012"":4,""450770102001"":4,""450770110022"":4,""450770105021"":4,""450730302005"":4,""450770102002"":4,""450770109023"":4,""450450023021"":4}","{""US"":32}",9643.0,18.0,"{""<5"":3,""5-10"":20,""11-20"":4,""21-60"":14,""61-120"":6,""121-240"":3,"">240"":1}","{""CVS"":13,""Walmart"":11,""McDonald's"":11,""Ingles Markets"":9,""AutoZone"":7,""Dollar General"":4,""Starbucks"":4,""QuikTrip"":4,""Waffle House"":4,""ALDI"":2,""Lowe's"":2,""Smoothie King"":2,""GameStop"":2,""Papa John's"":2,""Prisma Health"":2,""HotSpot"":2,""Academy Sports + Outdoors"":2,""Staples"":2,""Chick-fil-A"":2,""Panera Bread"":2}","{""Walmart"":44,""McDonald's"":34,""Ingles Markets"":28,""QuikTrip"":19,""CVS"":19,""Lowe's"":13,""HotSpot"":13,""Burger King"":13,""Waffle House"":13,""AutoZone"":13,""Prisma Health"":9,""Hardee's"":9,""Walgreens"":9,""YMCA"":9,""Spinx"":9,""Dollar Tree"":9,""Stop-A-Minit"":6,""Domino's Pizza"":6,""7-Eleven"":6,""Dollar General"":6}","{""android"":15,""ios"":13}",,,,,,,United States Postal Service (USPS),SG_BRAND_27ee73cd1fb6f5e432852fea401eacce,United States Postal Service (USPS),Postal Service,Postal Service,491110.0,34.882262,-82.703981,110 Johnson St,Pickens,SC,29671.0,US,18648789513.0,"{ ""Mon"": [[""0:01"", ""23:59""]], ""Tue"": [[""0:01"", ""23:59""]], ""Wed"": [[""0:01"", ""23:59""]], ""Thu"": [[""0:01"", ""23:59""]], ""Fri"": [[""0:01"", ""23:59""]], ""Sat"": [[""0:01"", ""23:59""]], ""Sun"": [[""0:01"", ""23:59""]] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r3b-f2k,,Gravely Agency Income Tax Service,103 W Cedar Rock St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,1,1,"[0,0,0,0,0,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,{},{},"{""450770104023"":4}","{""US"":4}",,12.0,"{""<5"":0,""5-10"":0,""11-20"":1,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Gravely Agency Income Tax Service,,,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,541213.0,34.882178,-82.706987,103 W Cedar Rock St,Pickens,SC,29671.0,US,18648789650.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,225-222@8gg-r3f-wp9,,PS Chiropractic,430 Hampton Ave,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,17,15,"[2,1,5,7,2,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770105022,"{""450770107003"":4,""450770111031"":4,""450770110011"":4}","{""45077010502"":4,""45077010402"":4}","{""450770102001"":5,""450770104022"":4,""450770104012"":4,""450770105022"":4,""450770111031"":4,""450770107003"":4,""450070101021"":4,""450770102002"":4}","{""US"":18}",6294.0,6.0,"{""<5"":2,""5-10"":11,""11-20"":0,""21-60"":1,""61-120"":1,""121-240"":1,"">240"":1}","{""Wendy's"":12,""Ingles Markets"":12,""McDonald's"":12,""Toyota"":6,""Walmart"":6,""Cook Out"":6,""Stop-A-Minit"":6,""Taco Bell"":6,""Lowe's"":6,""Walgreens"":6,""United States Postal Service (USPS)"":6,""CVS"":6}","{""Ingles Markets"":47,""McDonald's"":40,""Wendy's"":33,""Walmart"":27,""AutoZone"":27,""Stop-A-Minit"":20,""Taco Bell"":20,""Dollar General"":20,""Academy Sports + Outdoors"":20,""Hardee's"":20,""Cook Out"":13,""QuikTrip"":13,""Chick-fil-A"":13,""Walgreens"":13,""United States Postal Service (USPS)"":13,""CVS"":13,""Bojangles'"":13,""Spinx"":13,""Toyota"":7,""J.Crew"":7}","{""android"":7,""ios"":9}",,,,,,,PS Chiropractic,,,Offices of Other Health Practitioners,Offices of Chiropractors,621310.0,34.879289,-82.70246,430 Hampton Ave,Pickens,SC,29671.0,US,18648788190.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3b-m8v,,Pickens Auto Repair,105 W Jones Ave,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,25,18,"[5,3,4,4,4,3,2]","[0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",450770104023,"{""450770106021"":4,""450770105022"":4,""450770107002"":4,""450450018051"":4,""450450028162"":4}","{""45045002816"":4,""45007012200"":4,""45045003802"":4,""45077010700"":4}","{""450770102002"":4,""450770107002"":4,""450770107001"":4}","{""US"":14}",9240.0,75.0,"{""<5"":0,""5-10"":4,""11-20"":2,""21-60"":6,""61-120"":2,""121-240"":7,"">240"":4}","{""Walmart"":4,""Liquid Highway"":4,""Wendy's"":4,""Ford Motor Company"":4,""Chick-fil-A"":4,""Kia Motors"":4,""Waffle House"":4,""CVS"":4,""Bojangles'"":4,""AutoZone"":4,""Spinx"":4,""Dollar Tree"":4}","{""Walmart"":22,""Walgreens"":11,""Burger King"":11,""Waffle House"":11,""Bojangles'"":11,""AutoZone"":11,""Spinx"":11,""Hibbett Sports"":6,""Honda"":6,""Cook Out"":6,""FATZ"":6,""Goodwill Industries"":6,""Harbor Freight Tools"":6,""Liquid Highway"":6,""Lowe's"":6,""Once Upon a Child"":6,""The Home Depot"":6,""GameStop"":6,""Popeyes Louisiana Kitchen"":6,""Starbucks"":6}","{""android"":8,""ios"":9}",,,,,,,Pickens Auto Repair,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,34.889443,-82.711207,105 W Jones Ave,Pickens,SC,29671.0,US,18648786348.0,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r3b-pjv,,Wells Fargo,431 Ann St,Pickens,SC,29671,US,SG_BRAND_d8326a9cc6413b12d8df3c617490e882,Wells Fargo,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,43,36,"[4,5,4,7,11,7,5]","[0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0]",450770104023,"{""450770110011"":6,""450770105022"":5,""450770104023"":4,""450770101001"":4}","{""45077010402"":6,""45077010502"":5,""45077011001"":4,""45077010401"":4}","{""450770104011"":4,""450770105011"":4,""450770101001"":4,""450770105022"":4,""450770110011"":4}","{""US"":31}",7387.0,9.0,"{""<5"":3,""5-10"":24,""11-20"":7,""21-60"":6,""61-120"":3,""121-240"":0,"">240"":0}","{""Ingles Markets"":18,""Walmart"":13,""McDonald's"":13,""Wendy's"":10,""Chick-fil-A"":8,""Zaxby's"":8,""Goodwill Industries"":5,""Harbor Freight Tools"":5,""Lowe's"":5,""Kohl's"":5,""Petco"":3,""Little Caesars"":3,""Cabela's"":3,""Advance Auto Parts"":3,""Roses Express"":3,""Cook Out"":3,""BP"":3,""Taco Bell"":3,""PetSmart"":3,""HotSpot"":3}","{""Walmart"":42,""Ingles Markets"":33,""Wendy's"":25,""Zaxby's"":22,""McDonald's"":22,""Chick-fil-A"":17,""Walgreens"":17,""Spinx"":17,""Dollar General"":14,""Bojangles'"":14,""Sam's Club"":14,""Pizza Inn"":11,""CVS"":11,""Subway"":11,""Stop-A-Minit"":8,""The Home Depot"":8,""PetSmart"":8,""HotSpot"":8,""Burger King"":8,""Tractor Supply Co."":8}","{""android"":21,""ios"":15}",,,,,,,Wells Fargo,SG_BRAND_d8326a9cc6413b12d8df3c617490e882,Wells Fargo,Depository Credit Intermediation,Commercial Banking,522110.0,34.891754,-82.710974,431 Ann St,Pickens,SC,29671.0,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3b-nqz,,Deep Twisted Roots Bar & Grill,304 Ann St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,5,4,"[2,0,2,0,0,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104023,"{""450770109022"":5,""450770104031"":4}",{},"{""450770109022"":4}","{""US"":4}",,40.0,"{""<5"":0,""5-10"":1,""11-20"":0,""21-60"":4,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Deep Twisted Roots Bar & Grill,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,34.888795,-82.709682,304 Ann St,Pickens,SC,29671.0,US,18645072002.0,,"Sandwich Shop,BBQ and Southern Food,Chicken Wings",,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzy-222@8gg-r3m-bp9,,Pickens Bargain Exchange Flea Market,1449 Wahalla Hwy,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,19,13,"[0,1,6,4,3,2,3]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0]",450770102002,"{""450599201013"":4,""371619602002"":4,""450770104024"":4}","{""45077010601"":4,""45045003903"":4,""45059920101"":4,""37161960200"":4}","{""361190146072"":4}","{""US"":13}",20384.0,23.0,"{""<5"":1,""5-10"":5,""11-20"":2,""21-60"":7,""61-120"":2,""121-240"":2,"">240"":0}","{""Walmart"":19,""Stop-A-Minit"":13,""Waffle House"":13,""Bojangles'"":13,""Little Caesars"":6,""Murphy USA"":6,""QuikTrip"":6,""Chick-fil-A"":6,""Ingles Markets"":6,""McDonald's"":6,""Publix Super Markets"":6,""CITGO"":6,""Spinx"":6,""Shell Oil"":6}","{""Walmart"":46,""McDonald's"":38,""Dollar General"":23,""Ingles Markets"":23,""Cracker Barrel"":23,""Bojangles'"":23,""Stop-A-Minit"":15,""Lowe's"":15,""KFC"":15,""QuikTrip"":15,""Waffle House"":15,""CVS"":15,""Shell Oil"":15,""Sonic"":8,""Little Caesars"":8,""ULTA Beauty"":8,""BP"":8,""Freddy's Frozen Custard"":8,""Goodwill Industries"":8,""Gold's Gym"":8}","{""android"":7,""ios"":4}",,,,,,,Pickens Bargain Exchange Flea Market,,,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,34.874763,-82.747019,1449 Wahalla Hwy,Pickens,SC,29671.0,US,18648784762.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-qg3-cqz,,Ambler Elementary,838 Ambler School Rd,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,62,30,"[21,12,14,14,1,0,0]","[0,0,0,0,0,1,0,5,0,1,2,1,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770105011,"{""450770101002"":11,""450770105011"":6,""450770105021"":4,""450770104012"":4,""450770101001"":4}","{""45077010100"":13,""45077010501"":6,""45077010401"":5,""45077010502"":4}","{""450770101002"":10,""450770105011"":7,""450770104012"":5,""450770104011"":4}","{""US"":28}",7217.0,18.5,"{""<5"":2,""5-10"":20,""11-20"":11,""21-60"":12,""61-120"":1,""121-240"":3,"">240"":13}","{""Walmart"":16,""McDonald's"":7,""Walgreens"":5,""Stop-A-Minit"":4,""Miracle-Ear"":4,""BP"":4,""Taco Bell"":4,""Dollar General"":4,""Advance Auto Parts"":2,""Mayweather Boxing + Fitness"":2,""Domino's Pizza"":2,""Hobby Lobby Stores"":2,""Five Below"":2,""Wendy's"":2,""HotSpot"":2,""76"":2,""Ace Hardware"":2,""CrossFit"":2,""O'Reilly Auto Parts"":2,""United States Postal Service (USPS)"":2}","{""Walmart"":47,""McDonald's"":27,""Dollar General"":23,""Wendy's"":23,""Ingles Markets"":23,""Stop-A-Minit"":20,""Bojangles'"":17,""Shell Oil"":17,""Academy Sports + Outdoors"":13,""Ace Hardware"":13,""QuikTrip"":13,""Zaxby's"":13,""Walgreens"":13,""Miracle-Ear"":10,""Hobby Lobby Stores"":10,""Starbucks"":10,""CVS"":10,""AutoZone"":10,""Sam's Club"":10,""Sunoco"":10}","{""android"":16,""ios"":14}",,,,,,,Ambler Elementary,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,34.957411,-82.664648,838 Ambler School Rd,Pickens,SC,29671.0,US,18643971200.0,,,,,2019-07-01,POLYGON
